fault_type,task_id,run_seed,trial_id,condition,model_profile,model_name,architecture,temperature,max_steps,fault_layer,completed,task_error,infrastructure_error,injection_count,steps,llm_calls,time_sec,answer,official_success,official_score,evaluator_status,evaluator_error,fallback_used,source_log,status_path,response_path
agent_param_error,28,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,113.8,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed4.status.json,
agent_param_error,28,4,4,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,9.0,9.0,140.3,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed4.status.json,
agent_param_error,28,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,10.0,10.0,119.2,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed5.status.json,
agent_param_error,28,5,5,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,12.0,12.0,116.9,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task28_seed5.status.json,
agent_param_error,29,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,96.2,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed1.status.json,
agent_param_error,29,1,1,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,7.0,7.0,60.6,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed1.status.json,
agent_param_error,29,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,7.0,7.0,82.7,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed2.status.json,
agent_param_error,29,2,2,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,7.0,7.0,60.2,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed2.status.json,
agent_param_error,29,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,101.0,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed3.status.json,
agent_param_error,29,3,3,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,8.0,8.0,76.0,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed3.status.json,
agent_param_error,29,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,65.8,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed4.status.json,
agent_param_error,29,4,4,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,9.0,9.0,99.5,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed4.status.json,
agent_param_error,29,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,48.1,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed5.status.json,
agent_param_error,29,5,5,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,10.0,10.0,138.4,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task29_seed5.status.json,
agent_param_error,30,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,79.8,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed1.status.json,
agent_param_error,30,1,1,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,7.0,7.0,85.3,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed1.status.json,
agent_param_error,30,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,66.5,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed2.status.json,
agent_param_error,30,2,2,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,8.0,8.0,89.1,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed2.status.json,
agent_param_error,30,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,8.0,8.0,203.1,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed3.status.json,
agent_param_error,30,3,3,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,6.0,6.0,68.1,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed3.status.json,
agent_param_error,30,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,152.0,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed4.status.json,
agent_param_error,30,4,4,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,7.0,7.0,37.0,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed4.status.json,
agent_param_error,30,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,138.6,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed5.status.json,
agent_param_error,30,5,5,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,6.0,6.0,42.1,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task30_seed5.status.json,
agent_param_error,31,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,12.0,12.0,257.9,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed1.status.json,
agent_param_error,31,1,1,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,8.0,8.0,178.3,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed1.status.json,
agent_param_error,31,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,10.0,10.0,226.7,"[{""username"":""RoyBratty"",""post_title"":""PsBattle: Boat full of people"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed2.status.json,
agent_param_error,31,2,2,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,12.0,12.0,155.3,"[{""username"":""RoyBratty"",""post_title"":""PsBattle: Boat full of people"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed2.status.json,
agent_param_error,31,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,8.0,8.0,196.4,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed3.status.json,
agent_param_error,31,3,3,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,7.0,7.0,58.8,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed3.status.json,
agent_param_error,31,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,11.0,11.0,107.1,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed4.status.json,
agent_param_error,31,4,4,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,8.0,8.0,173.2,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed4.status.json,
agent_param_error,31,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,7.0,7.0,44.1,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed5.status.json,
agent_param_error,31,5,5,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,6.0,6.0,76.8,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed5.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task31_seed5.status.json,
agent_param_error,132,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,147.3,1,,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed1.status.json,
agent_param_error,132,1,1,fault,gpt54,gpt-5.4,react,0.2,20,action,True,True,False,1,20.0,20.0,244.1,1,,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed1.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed1.status.json,
agent_param_error,132,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,122.9,1,,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed2.status.json,
agent_param_error,132,2,2,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,18.0,18.0,329.1,1,,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed2.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed2.status.json,
agent_param_error,132,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,94.2,1,,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed3.status.json,
agent_param_error,132,3,3,fault,gpt54,gpt-5.4,react,0.2,20,action,True,False,False,1,5.0,5.0,108.3,1,,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed3.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed3.status.json,
agent_param_error,132,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,56.6,1,,,,,,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed4.log,experiments/formal_gpt54_react_agent_param_error_6workers_20260825_foreground/task132_seed4.status.json,
