dataset_layer,fault_type,condition,task_id,seed,trial_id,official_success,official_score,evaluator_status,completed,steps,llm_calls,time_sec,source
fault_behavioral,web_dom_missing,fault,28,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task28_seed2.status.json
fault_behavioral,web_dom_missing,control,28,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task28_seed3.status.json
fault_behavioral,web_dom_missing,fault,28,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task28_seed3.status.json
fault_behavioral,web_dom_missing,control,28,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task28_seed4.status.json
fault_behavioral,web_dom_missing,fault,28,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task28_seed4.status.json
fault_behavioral,web_dom_missing,control,28,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task28_seed5.status.json
fault_behavioral,web_dom_missing,fault,28,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task28_seed5.status.json
fault_behavioral,web_dom_missing,control,29,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed1.status.json
fault_behavioral,web_dom_missing,fault,29,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed1.status.json
fault_behavioral,web_dom_missing,control,29,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed2.status.json
fault_behavioral,web_dom_missing,fault,29,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed2.status.json
fault_behavioral,web_dom_missing,control,29,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed3.status.json
fault_behavioral,web_dom_missing,fault,29,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed3.status.json
fault_behavioral,web_dom_missing,control,29,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed4.status.json
fault_behavioral,web_dom_missing,fault,29,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed4.status.json
fault_behavioral,web_dom_missing,control,29,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed5.status.json
fault_behavioral,web_dom_missing,fault,29,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task29_seed5.status.json
fault_behavioral,web_dom_missing,control,30,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed1.status.json
fault_behavioral,web_dom_missing,fault,30,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed1.status.json
fault_behavioral,web_dom_missing,control,30,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed2.status.json
fault_behavioral,web_dom_missing,fault,30,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed2.status.json
fault_behavioral,web_dom_missing,control,30,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed3.status.json
fault_behavioral,web_dom_missing,fault,30,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed3.status.json
fault_behavioral,web_dom_missing,control,30,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed4.status.json
fault_behavioral,web_dom_missing,fault,30,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed4.status.json
fault_behavioral,web_dom_missing,control,30,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed5.status.json
fault_behavioral,web_dom_missing,fault,30,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task30_seed5.status.json
fault_behavioral,web_dom_missing,control,31,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed1.status.json
fault_behavioral,web_dom_missing,fault,31,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed1.status.json
fault_behavioral,web_dom_missing,control,31,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed2.status.json
fault_behavioral,web_dom_missing,fault,31,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed2.status.json
fault_behavioral,web_dom_missing,control,31,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed3.status.json
fault_behavioral,web_dom_missing,fault,31,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed3.status.json
fault_behavioral,web_dom_missing,control,31,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed4.status.json
fault_behavioral,web_dom_missing,fault,31,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed4.status.json
fault_behavioral,web_dom_missing,control,31,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed5.status.json
fault_behavioral,web_dom_missing,fault,31,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_20260824_gpt54_react_web_dom_missing_deterministic/task31_seed5.status.json
fault_behavioral,web_popup_block,control,132,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed1.status.json
fault_behavioral,web_popup_block,fault,132,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed1.status.json
fault_behavioral,web_popup_block,control,132,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed2.status.json
fault_behavioral,web_popup_block,fault,132,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed2.status.json
fault_behavioral,web_popup_block,control,132,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed3.status.json
fault_behavioral,web_popup_block,fault,132,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed3.status.json
fault_behavioral,web_popup_block,control,132,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed4.status.json
fault_behavioral,web_popup_block,fault,132,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed4.status.json
fault_behavioral,web_popup_block,control,132,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed5.status.json
fault_behavioral,web_popup_block,fault,132,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task132_seed5.status.json
fault_behavioral,web_popup_block,control,133,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed1.status.json
fault_behavioral,web_popup_block,fault,133,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed1.status.json
fault_behavioral,web_popup_block,control,133,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed2.status.json
fault_behavioral,web_popup_block,fault,133,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed2.status.json
fault_behavioral,web_popup_block,control,133,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed3.status.json
fault_behavioral,web_popup_block,fault,133,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed3.status.json
fault_behavioral,web_popup_block,control,133,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed4.status.json
fault_behavioral,web_popup_block,fault,133,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed4.status.json
fault_behavioral,web_popup_block,control,133,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed5.status.json
fault_behavioral,web_popup_block,fault,133,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task133_seed5.status.json
fault_behavioral,web_popup_block,control,134,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed1.status.json
fault_behavioral,web_popup_block,fault,134,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed1.status.json
fault_behavioral,web_popup_block,control,134,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed2.status.json
fault_behavioral,web_popup_block,fault,134,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed2.status.json
fault_behavioral,web_popup_block,control,134,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed3.status.json
fault_behavioral,web_popup_block,fault,134,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed3.status.json
fault_behavioral,web_popup_block,control,134,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed4.status.json
fault_behavioral,web_popup_block,fault,134,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed4.status.json
fault_behavioral,web_popup_block,control,134,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed5.status.json
fault_behavioral,web_popup_block,fault,134,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task134_seed5.status.json
fault_behavioral,web_popup_block,control,135,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed1.status.json
fault_behavioral,web_popup_block,fault,135,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed1.status.json
fault_behavioral,web_popup_block,control,135,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed2.status.json
fault_behavioral,web_popup_block,fault,135,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed2.status.json
fault_behavioral,web_popup_block,control,135,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed3.status.json
fault_behavioral,web_popup_block,fault,135,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed3.status.json
fault_behavioral,web_popup_block,control,135,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed4.status.json
fault_behavioral,web_popup_block,fault,135,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed4.status.json
fault_behavioral,web_popup_block,control,135,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed5.status.json
fault_behavioral,web_popup_block,fault,135,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task135_seed5.status.json
fault_behavioral,web_popup_block,control,136,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed1.status.json
fault_behavioral,web_popup_block,fault,136,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed1.status.json
fault_behavioral,web_popup_block,control,136,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed2.status.json
fault_behavioral,web_popup_block,fault,136,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed2.status.json
fault_behavioral,web_popup_block,control,136,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed3.status.json
fault_behavioral,web_popup_block,fault,136,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed3.status.json
fault_behavioral,web_popup_block,control,136,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed4.status.json
fault_behavioral,web_popup_block,fault,136,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed4.status.json
fault_behavioral,web_popup_block,control,136,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed5.status.json
fault_behavioral,web_popup_block,fault,136,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task136_seed5.status.json
fault_behavioral,web_popup_block,control,21,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed1.status.json
fault_behavioral,web_popup_block,fault,21,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed1.status.json
fault_behavioral,web_popup_block,control,21,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed2.status.json
fault_behavioral,web_popup_block,fault,21,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed2.status.json
fault_behavioral,web_popup_block,control,21,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed3.status.json
fault_behavioral,web_popup_block,fault,21,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed3.status.json
fault_behavioral,web_popup_block,control,21,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed4.status.json
fault_behavioral,web_popup_block,fault,21,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed4.status.json
fault_behavioral,web_popup_block,control,21,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed5.status.json
fault_behavioral,web_popup_block,fault,21,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed5.status.json
fault_behavioral,web_popup_block,control,22,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed1.status.json
fault_behavioral,web_popup_block,fault,22,1,1,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed1.status.json
fault_behavioral,web_popup_block,control,22,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed2.status.json
fault_behavioral,web_popup_block,fault,22,2,2,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed2.status.json
fault_behavioral,web_popup_block,control,22,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed3.status.json
fault_behavioral,web_popup_block,fault,22,3,3,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed3.status.json
fault_behavioral,web_popup_block,control,22,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed4.status.json
fault_behavioral,web_popup_block,fault,22,4,4,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed4.status.json
fault_behavioral,web_popup_block,control,22,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed5.status.json
fault_behavioral,web_popup_block,fault,22,5,5,,,NOT_EVALUATED_NO_HAR,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed5.status.json
