architecture,condition,fault_type,task_id,seed,official_success,evaluator_status,evaluator_error,agent_response,network_har,official_eval,source,rerun,source_count,source_chain
plan_execute,fault,web_dom_missing,28,4,False,failure,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task28_seed4/28/web_dom_missing_seed_4/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task28_seed4/28/web_dom_missing_seed_4/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task28_seed4/28/web_dom_missing_seed_4/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,28,5,False,failure,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task28_seed5/28/web_dom_missing_seed_5/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task28_seed5/28/web_dom_missing_seed_5/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task28_seed5/28/web_dom_missing_seed_5/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,30,1,False,failure,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed1/30/web_dom_missing_seed_1/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed1/30/web_dom_missing_seed_1/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed1/30/web_dom_missing_seed_1/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,30,2,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed2/30/web_dom_missing_seed_2/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed2/30/web_dom_missing_seed_2/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed2/30/web_dom_missing_seed_2/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,30,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task30_seed3/30/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task30_seed3/30/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task30_seed3/30/fault_seed_3/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,30,4,False,failure,,experiments/rerun_architecture_gaps_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed4/30/web_dom_missing_seed_4/agent_response.json,experiments/rerun_architecture_gaps_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed4/30/web_dom_missing_seed_4/network.har,experiments/rerun_architecture_gaps_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed4/30/web_dom_missing_seed_4/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,30,5,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed5/30/web_dom_missing_seed_5/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed5/30/web_dom_missing_seed_5/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task30_seed5/30/web_dom_missing_seed_5/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,132,1,False,failure,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed1/132/web_dom_missing_seed_1/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed1/132/web_dom_missing_seed_1/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed1/132/web_dom_missing_seed_1/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,132,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task132_seed2/132/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task132_seed2/132/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task132_seed2/132/fault_seed_2/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,132,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task132_seed3/132/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task132_seed3/132/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/plan_execute_fault_web_dom_missing_task132_seed3/132/fault_seed_3/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,132,4,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed4/132/web_dom_missing_seed_4/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed4/132/web_dom_missing_seed_4/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed4/132/web_dom_missing_seed_4/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,132,5,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed5/132/web_dom_missing_seed_5/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed5/132/web_dom_missing_seed_5/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task132_seed5/132/web_dom_missing_seed_5/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,133,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed1/133/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed1/133/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed1/133/fault_seed_1/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,133,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed2/133/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed2/133/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed2/133/fault_seed_2/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,133,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed3/133/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed3/133/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed3/133/fault_seed_3/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,133,4,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed4/133/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed4/133/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed4/133/fault_seed_4/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,133,5,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed5/133/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed5/133/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_dom_missing_task133_seed5/133/fault_seed_5/official_eval.json,/,False,1,/
plan_execute,fault,web_dom_missing,134,1,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed1/134/web_dom_missing_seed_1/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed1/134/web_dom_missing_seed_1/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed1/134/web_dom_missing_seed_1/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,134,2,False,failure,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed2/134/web_dom_missing_seed_2/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed2/134/web_dom_missing_seed_2/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed2/134/web_dom_missing_seed_2/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,134,3,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed3/134/web_dom_missing_seed_3/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed3/134/web_dom_missing_seed_3/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed3/134/web_dom_missing_seed_3/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,134,4,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed4/134/web_dom_missing_seed_4/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed4/134/web_dom_missing_seed_4/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed4/134/web_dom_missing_seed_4/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_dom_missing,134,5,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed5/134/web_dom_missing_seed_5/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed5/134/web_dom_missing_seed_5/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_dom_missing_task134_seed5/134/web_dom_missing_seed_5/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_http_error,22,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed1/22/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed1/22/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed1/22/fault_seed_1/official_eval.json,/,False,1,/
plan_execute,fault,web_http_error,22,2,True,success,,experiments/rerun_architecture_gaps_v1/outputs/plan_execute_fault_web_http_error_task22_seed2/22/web_http_error_seed_2/agent_response.json,experiments/rerun_architecture_gaps_v1/outputs/plan_execute_fault_web_http_error_task22_seed2/22/web_http_error_seed_2/network.har,experiments/rerun_architecture_gaps_v1/outputs/plan_execute_fault_web_http_error_task22_seed2/22/web_http_error_seed_2/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
plan_execute,fault,web_http_error,22,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed3/22/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed3/22/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed3/22/fault_seed_3/official_eval.json,/,False,1,/
plan_execute,fault,web_http_error,22,4,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed4/22/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed4/22/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/plan_execute_fault_web_http_error_task22_seed4/22/fault_seed_4/official_eval.json,/,False,1,/
plan_execute,fault,web_http_error,22,5,True,success,,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_http_error_task22_seed5/22/web_http_error_seed_5/agent_response.json,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_http_error_task22_seed5/22/web_http_error_seed_5/network.har,experiments/rerun_missing_trials_v1/outputs/plan_execute_fault_web_http_error_task22_seed5/22/web_http_error_seed_5/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
